2state_t,2,3,4,5,6,7
2state_Q,0.944607828558952,0.9032099777396513,0.8267446311370593,0.847844229307888,0.8524646595625816,0.40304153346473925
2state_dZ0_q0_mean,-1.4656170188779338,-1.4695576591027721,-1.4732930876416959,-1.4671397543835956,-1.464250583880406,-1.462609593769258
2state_dZ0_q0_sdev,0.006699827123340691,0.007588872179807483,0.02218831852433058,0.014526985701717404,0.008840159789371558,0.01069690650859109
2state_dgV_q0_mean,-4.401524767462428,-4.319132221535651,-4.345638326549113,-4.229302514335033,-4.25035502773768,-4.139329416152189
2state_dgV_q0_sdev,0.06074620852849211,0.09340669073477909,0.061810476764298836,0.14224172077970346,0.09447036149184584,0.11968851356865051
2state_dZ0_q1_mean,-1.4789499112212505,-1.4814219846739791,-1.486215998959488,-1.4795376028392233,-1.476954484935403,-1.4744859174744354
2state_dZ0_q1_sdev,0.007091463358583455,0.008461562649508425,0.02303328022441397,0.01530060781332831,0.009591200346687909,0.01094227852818669
2state_dgV_q1_mean,-3.87513803078973,-3.8213897326937643,-3.855349463738037,-3.7883156559418207,-3.798951918740415,-3.709976184800662
2state_dgV_q1_sdev,0.06645662851190565,0.0905934882465272,0.06411636675294222,0.12951187976296197,0.05219611633542435,0.11653654775181363
