2state_t,2,3,4,5,6,7
2state_Q,0.410213094590324,0.0,0.39356980051115464,0.4265424298959271,0.2878562900511549,0.0
2state_dZ0_q0_mean,-1.6468281060609755,-1.6376180643551612,-1.5945927557623847,-1.6392806710571566,-1.6189517044109698,-1.5539571642116141
2state_dZ0_q0_sdev,0.006521859378502714,0.0011540421743879493,0.028812670272939926,0.01176625306743829,0.02003469484944578,0.4948920012087929
2state_dgV_q0_mean,-4.788307339610825,-11.881697576619496,-4.556083388769337,-4.488333263044336,-4.756359727417545,-4.715767640280338
2state_dgV_q0_sdev,0.048322865343833336,0.03139140736025376,0.08167490312209759,0.03920860900802184,0.1102358389004999,4.960280809377434
2state_dZ0_q1_mean,-1.653187362984869,-1.6657089882549057,-1.5862866780358313,-1.6402365830404937,-1.6293740408724584,-1.5784039809648958
2state_dZ0_q1_sdev,0.006520272670779132,0.0008444867666470164,0.029617056737005404,0.013316618748119265,0.02230509307643108,0.49568557243176276
2state_dgV_q1_mean,-4.3318901698361145,-11.586332958889809,-3.738007920952595,-4.11022358824026,-3.8850481306963243,-4.476170042144368
2state_dgV_q1_sdev,0.048624298796207284,0.030953419365181544,0.12526615675192598,0.03531737885074624,0.09502852010448076,4.95838053431631
