2state_t,4,5,6,7,8,9
2state_Q,0.8768336288842314,0.8251661490060505,0.833707663752856,0.8426177807911367,0.6869088623333764,0.7423145265399718
2state_dZ0_q0_mean,-1.4589489053742097,-1.4671613073382546,-1.4720925685115682,-1.474975671781897,-1.4796128035889098,-1.4747420477168105
2state_dZ0_q0_sdev,0.005795250555486012,0.00965739227446701,0.0109018227912256,0.00960621852927025,0.0263732719240886,0.012655603748609865
2state_dgV_q0_mean,-4.279910503961666,-4.314189492768878,-4.344323549915422,-4.287130845053648,-4.264163499414555,-4.306282538135071
2state_dgV_q0_sdev,0.050273835075111566,0.09064033989020526,0.05739802261273683,0.08183604096112461,0.1845194681960005,0.06503877871268111
2state_dZ0_q1_mean,-1.4709292638583904,-1.4789100186451571,-1.4853340247150655,-1.486224305354697,-1.488624491649287,-1.4862036871030802
2state_dZ0_q1_sdev,0.005661634902075146,0.009871345346172565,0.010811995757176803,0.010150586318239667,0.0270350551248167,0.013034493970875348
2state_dgV_q1_mean,-3.850715783089297,-3.861363165125844,-3.853092083328046,-3.8427971809892782,-3.906759311608838,-3.865498064808891
2state_dgV_q1_sdev,0.047048524579920335,0.0743612142777866,0.056154728274946074,0.08296775018029437,0.17197580718014566,0.06283605433804584
