1state_t,2,3,4,5,6,7
1state_Q,4.085533323205468e-26,7.361731527546339e-26,7.537096050609169e-26,9.209137204373078e-28,3.9364709109200723e-28,2.4951157715091834e-30
1state_dZ0_q0_mean,-1.5616625376314346,-1.5604714403397837,-1.553865868501009,-1.584050916428886,-1.5870578039631946,-1.596921899789551
1state_dZ0_q0_sdev,0.02055688393149796,0.0065263592167275454,0.008307651458128604,0.00600237293734586,0.005396049582603368,0.00462364309138048
1state_dgV_q0_mean,-3.0415835909388793,-3.0362324338754987,-3.004181223945061,-2.8818668752113155,-2.7946232825380983,-2.8747853573414908
1state_dgV_q0_sdev,0.14990220928874573,0.11093336419365905,0.05581564160938041,0.05561360371875863,0.056757060642658556,0.0652937647468712
1state_dZ0_q1_mean,-1.5676963785520837,-1.5667748921591074,-1.5597389120472578,-1.5862650563643135,-1.5897150316225683,-1.5974409776329752
1state_dZ0_q1_sdev,0.02192365667617361,0.0064286991722510714,0.009174740658364629,0.0069192302483181015,0.005935895861686946,0.005580124738355724
1state_dgV_q1_mean,-3.3297123415748593,-3.321670037438832,-3.285757208266323,-3.2759930771800447,-3.2906208387843727,-3.288665101458282
1state_dgV_q1_sdev,0.14275612429968323,0.11334066982807277,0.05069193140576934,0.0499399859327354,0.0487853764048374,0.05339343365163468
2state_t,2,3,4,5,6,7
2state_Q,0.9733678618660757,0.9797379388979107,0.9137687089915587,0.8706585226880842,0.8602546869412835,0.8698195041467833
2state_dZ0_q0_mean,-1.4629503025447927,-1.4657394160300168,-1.4848204951046584,-1.4841575637112945,-1.4916017630300726,-1.4906110932865824
2state_dZ0_q0_sdev,0.02297218269395491,0.006514485106424536,0.0038058187819928362,0.02045663855401296,0.017353321639698244,0.013177097329505172
2state_dgV_q0_mean,-4.353721108369083,-4.28349707893354,-4.277764368563771,-4.2329393160996425,-4.268115978887563,-4.2415683740660715
2state_dgV_q0_sdev,0.13989141745551123,0.04333045390496576,0.0642865955102737,0.13365081940802173,0.10406711288775146,0.12436266710870594
2state_dZ0_q1_mean,-1.4727495678826605,-1.4758012766135489,-1.4943680746364962,-1.4939629497118108,-1.5020174816636618,-1.5003287755544998
2state_dZ0_q1_sdev,0.023864076582737367,0.006771598987723923,0.00407210255631601,0.020747677822093503,0.01765196039564641,0.013503527546990827
2state_dgV_q1_mean,-3.901726562359441,-3.8440227130014253,-3.883683117327629,-3.8296399381746893,-3.8572781454670677,-3.8404939240914837
2state_dgV_q1_sdev,0.12822005095300387,0.04933827248472924,0.06321691303210264,0.1217791815894367,0.08033236204770636,0.10561012038350395
3state_t,2,3,4,5,6,7
3state_Q,0.9940733946627458,0.0,0.9611661687165788,0.968163524839162,0.9154177275865052,0.9781142880785729
3state_dZ0_q0_mean,-1.4514439339221554,-1.436420038980656,-1.4846724876913098,-1.4821890052743476,-1.471525639287266,-1.4832403180534661
3state_dZ0_q0_sdev,0.013864012006604684,0.003140833051277797,0.011185025614345055,0.007069183939120986,0.01598017362173825,0.010394544626417397
3state_dgV_q0_mean,-4.573029185211145,-4.3668555228315915,-4.23237951190655,-4.111913715291136,-4.241776472882688,-4.146992506870584
3state_dgV_q0_sdev,0.15645111485876695,0.02347141651241504,0.05093886392154891,0.0651105364452003,0.0761387583802027,0.12524199569344246
3state_dZ0_q1_mean,-1.4624999239425316,-1.4469994660710233,-1.4952728175026464,-1.4916843690966062,-1.4819365158762958,-1.49251366287765
3state_dZ0_q1_sdev,0.013759492265858953,0.002714806395244691,0.012087949913375516,0.007387115666618588,0.016265967379598397,0.011499611473804027
3state_dgV_q1_mean,-4.142084785696436,-3.9566475593092236,-3.7987444196742843,-3.694566483272055,-3.8483777168824163,-3.755773538736504
3state_dgV_q1_sdev,0.14320770349419273,0.028623502763914777,0.05348880398205074,0.053305691226489,0.07412831935604525,0.1001598458991582
